url,common,preferred,brand,inn,pubchem,who_atc,cas,originator,stereochemistry,formula,mw,investigational,us_market,us_market_year,us_prev_market,first_year_approval,fda_links,target_list,condition_list,patent_list,pubmed,pmid,mesh,Parsed Molecule,Link,Result Type,CAS,Deprecated CAS,Compound/Substance
https://drugs.ncats.io/drug/QE1QX6B99R,"['PEANUT', 'PEANUT [MI]', 'PEANUTS,ALL TYPES,RAW', 'PEANUT [VANDF]', 'GOOBER', 'PEANUTS', 'GROUNDNUT', 'GOOBER PEA', 'PEANUTS, ALL TYPES, RAW', 'PEANUT SEED']",PEANUT,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,PEANUT,https://pubchem.ncbi.nlm.nih.gov/compound/Peanut,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/44IDY6DTKX,"['CELERY', 'CELERY BUNCH', 'APIUM DULCE TOP', 'APIUM GRAVEOLENS DULCE TOP', 'CELERY,RAW', 'APIUM DULCE BUNCH', 'CELERI GRAVEOLENS BUNCH', 'WILD CELERY TOP', 'APIUM GRAVEOLENS VAR. DULCE TOP', 'CELERY [VANDF]', 'CELERY TOP', 'APIUM GRAVEOLENS VAR. DULCE BUNCH', 'CELERI GRAVEOLENS TOP', 'CELERY, RAW']",CELERY,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,CELERY,https://pubchem.ncbi.nlm.nih.gov/compound/Celery,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/CFE1S8DYWD,"['POTATO', 'SOLANUM TUBEROSUM TUBER [WHO-DD]', 'SOLANUM LEPTOSTIGMA TUBER', 'SOLANUM ESCULENTUM TUBER', 'DRIED POTATOES', 'SOLANUM MOLINAE TUBER', 'SOLANUM SINENSE TUBER', 'SOLANUM TUBEROSUM TUBER', 'POTATO, FLESH AND SKIN, RAW', 'SOLANUM PARMENTIERI TUBER', 'SOLANUM FONCKII TUBER', 'SOLANUM CULTUM TUBER', 'SOLANUM ZYKINII TUBER', 'IRISH POTATO', 'SOLANUM DIEMII TUBER', 'SOLANUM OCEANICUM TUBER', 'POTATO,FLESH & SKN,RAW', 'LYCOPERSICON TUBEROSUM TUBER', 'SOLANUM CHILOTANUM TUBER', 'POTATO FLOUR', 'SOLANUM CHILOENSE TUBER']",POTATO,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,POTATO,https://pubchem.ncbi.nlm.nih.gov/compound/Potato,FEATURED,93348-51-7,,COMPOUND
https://drugs.ncats.io/drug/L56Z1JK48B,"['CARROT', 'DAUCUS CAROTA ROOT [WHO-DD]', 'DAUCUS CAROTA SUBSP. SATIVUS ROOT', 'DAUCUS SATIVUS ROOT', 'CARROTS, RAW', 'DAUCUS CAROTA SATIVUS ROOT', 'DAUCUS CAROTA SATIVA ROOT', 'CARROTS,RAW', 'DAUCUS CAROTA ROOT', 'CARROTS', 'DAUCUS CAROTA VAR. SATIVA ROOT']",CARROT,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,CARROT,https://pubchem.ncbi.nlm.nih.gov/compound/Carrot,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/659G217HPG,"['BROWN RICE', 'ORYZA DENUDATA SEED', 'ORYZA MONTANA SEED', 'ORYZA SATIVA SEED', 'SHALI SEED', 'RICE, BROWN', 'RED RICE SEED', 'BROWN RICE [JAN]', 'ORYZA GLUTINOSA SEED', 'ORYZAE FRUCTUS GERMINATUS', 'ORYZA SORGHOIDES SEED', 'ORYZA FORMOSANA SEED', 'ORYZA NEPALENSIS SEED', 'ORYZA REPENS SEED', 'ORYZA SATIVA FRUIT [WHO-DD]', 'ORYZA RUBRIBARBIS SEED', 'DAOYA', 'RICE FLOUR', 'ORYZA ARISTATA SEED', 'RICE-GRAIN SPROUT', 'RICE, WHOLE GRAIN', 'ORYZA COMMUNISSIMA SEED', 'ORYZA SATIVA SEED [WHO-DD]', 'ORYZA SATIVA FRUIT', 'ORYZA MARGINATA SEED', 'ORYZA PLENA SEED', 'GU YA', 'SETARIAE GERMINATUS FRUCTUS', 'ORYZA MUTICA SEED', 'ORYZA EMARGINATA SEED', 'ORYZA PALUSTRIS SEED', 'ORYZA PUBESCENS SEED', 'ORYZA SEGETALIS SEED', 'ORYZA PRAECOX SEED', 'ORYZA ELONGATA SEED', 'ORYZAE FRUCTUS GERMINATUS [CHP]', 'UPLAND RICE SEED']",BROWN RICE,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,BROWN RICE,https://pubchem.ncbi.nlm.nih.gov/compound/Brown%20Rice,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/3H5U5CX7KO,"['CASHEW', 'MARANON SEED', 'CAJU', 'CASHEWS', 'ANACARDIUM OCCIDENTALE SEED [WHO-DD]', 'NUTS, CASHEW NUTS, RAW', 'ANACARDIUM CURATELLIFOLIUM SEED', 'ANACARDIUM OCCIDENTALE SEED', 'NUTS,CASHEW NUTS,RAW', 'CASHEW SEED']",CASHEW,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,CASHEW,https://pubchem.ncbi.nlm.nih.gov/compound/Cashew,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/XKR79OET1K,"['BRAZIL NUT', 'BRAZILNUTS,DRIED,UNBLANCHED', 'BERTHOLLETIA NOBILIS NUT', 'NUTS, BRAZILNUTS, DRIED, UNBLANCHED', 'BARTHOLLESIA EXCELSA NUT']",BRAZIL NUT,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,BRAZIL NUT,https://pubchem.ncbi.nlm.nih.gov/compound/Brazil%20Nut,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/3538FNV8AY,"['BETULA PAPYRIFERA POLLEN', 'BETULA ALBA SUBSP. PAPYRIFERA POLLEN', 'BETULA LENTA VAR. PAPYRIFERA POLLEN', 'BETULA ALBA VAR. PAPYRIFERA POLLEN', 'PAPER BIRCH POLLEN']",BETULA PAPYRIFERA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,BETULA PAPYRIFERA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Betula%20papyrifera%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/Z0F2YK1B7H,"['ALNUS RUBRA POLLEN', 'ALNUS OREGONA POLLEN', 'RED ALDER POLLEN']",ALNUS RUBRA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,ALNUS RUBRA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Alnus%20rubra%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/26U0BU8G83,"['ATRIPLEX CANESCENS POLLEN', 'WING SCALE POLLEN', 'FOURWING SALTBUSH POLLEN']",ATRIPLEX CANESCENS POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,ATRIPLEX CANESCENS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Atriplex%20canescens%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/2QOF601J1M,"['XANTHIUM STRUMARIUM POLLEN', 'COMMON COCKLEBURR POLLEN EXTRACT', 'COCKLEBUR EXTRACT', 'COMMON COCKLEBUR POLLEN EXTRACT', 'COCKLEBUR POLLEN', 'COMMON COCKLEBUR POLLEN', 'ROUGH COCKLEBUR POLLEN', 'COCKLEBUR POLLEN EXTRACT', 'ROUGH COCKLEBURR POLLEN', 'COCKLEBURR POLLEN']",XANTHIUM STRUMARIUM POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,XANTHIUM STRUMARIUM POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Xanthium%20strumarium%20Pollen,FEATURED,90147-46-9,,COMPOUND
https://drugs.ncats.io/drug/84ZOM591BB,"['SYAGRUS ROMANZOFFIANA POLLEN', 'COCOS MARTIANA POLLEN', 'CALAPPA ROMANZOFFIANA POLLEN', 'CALAPPA PLUMOSA POLLEN', 'CALAPPA AUSTRALIS POLLEN', 'COCOS GERIBA POLLEN', 'COCOS ROMANZOFFIANA POLLEN', 'CALAPPA DATIL POLLEN', 'COCOS DATIL POLLEN', 'ARECASTRUM ROMANZOFFIANUM POLLEN', 'COCOS AUSTRALIS POLLEN', 'COCOS ACROCOMIOIDES POLLEN', 'COCOS PLUMOSA POLLEN', 'CALAPPA MARTIANA POLLEN', 'COCOS ARECHAVALETANA POLLEN', 'CALAPPA ACROCOMIOIDES POLLEN']",SYAGRUS ROMANZOFFIANA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,SYAGRUS ROMANZOFFIANA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Syagrus%20romanzoffiana%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/DO87T1U2CI,"['PLANTAGO LANCEOLATA POLLEN', 'ENGLISH PLANTAIN POLLEN', 'RIBWORT POLLEN', 'NARROWLEAF PLANTAIN POLLEN', 'LANCELEAF PLANTAIN POLLEN', 'PLANTAGO ALTISSIMA POLLEN', 'LANCELEAF INDIANWHEAT POLLEN', 'ENGLISH PLANTAIN POLLEN EXTRACT', 'RIBGRASS POLLEN']",PLANTAGO LANCEOLATA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,PLANTAGO LANCEOLATA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Plantago%20lanceolata%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/SVW19ET93C,"['QUERCUS RUBRA POLLEN', 'QUERCUS BOREALIS POLLEN', 'ERYTHROBALANUS RUBRA POLLEN', 'QUERCUS ANGULIZANA POLLEN', 'NORTHERN RED OAK POLLEN', 'QUERCUS ACERIFOLIA POLLEN', 'QUERCUS MAXIMA', 'QUERCUS AMBIGUA POLLEN', 'RED OAK POLLEN', 'QUERCUS SADA']",QUERCUS RUBRA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,QUERCUS RUBRA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Quercus%20rubra%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/73B14PX5FW,"['AMARANTHUS RETROFLEXUS POLLEN', 'REDROOT AMARANTH POLLEN', 'RED-ROOT AMARANTH POLLEN', 'ROUGH PIGWEED POLLEN', 'PIGWEED POLLEN', 'REDROOT PIGWEED POLLEN']",AMARANTHUS RETROFLEXUS POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,AMARANTHUS RETROFLEXUS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Amaranthus%20retroflexus%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/68P4F4M6VD,"['ELAEAGNUS ANGUSTIFOLIA POLLEN', 'RUSSIAN OLIVE POLLEN', 'RUSSIAN OLIVE POLLEN EXTRACT', 'OLEASTER POLLEN', 'RUSSIAN-OLIVE POLLEN']",ELAEAGNUS ANGUSTIFOLIA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,ELAEAGNUS ANGUSTIFOLIA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Elaeagnus%20angustifolia%20Pollen,FEATURED,94334-03-9,,COMPOUND
https://drugs.ncats.io/drug/PY0JA16R2G,"['JUNIPERUS VIRGINIANA POLLEN', 'EASTERN REDCEDAR POLLEN', 'RED CEDAR POLLEN', 'RED CEDAR JUNIPER POLLEN', 'RED CEDAR POLLEN EXTRACT', 'EASTERN RED-CEDAR POLLEN']",JUNIPERUS VIRGINIANA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,JUNIPERUS VIRGINIANA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Juniperus%20virginiana%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/B67NF86HF0,"['EUPATORIUM CAPILLIFOLIUM POLLEN', 'DOGFENNEL POLLEN', 'DOGFENNEL POLLEN EXTRACT']",EUPATORIUM CAPILLIFOLIUM POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,EUPATORIUM CAPILLIFOLIUM POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Eupatorium%20capillifolium%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/74PD8J616H,"['ZEA MAYS POLLEN', 'ZEA MAYS POLLEN EXTRACT [WHO-DD]', 'CORN POLLEN', 'ZEA MAYS SUBSP. MAYS POLLEN', 'ZEA MAYS POLLEN EXTRACT']",ZEA MAYS POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,ZEA MAYS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Zea%20mays%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/DNB59M1NVU,"['URTICA DIOICA POLLEN', 'NETTLE POLLEN EXTRACT', 'NETTLE POLLEN', 'STINGING NETTLE POLLEN', 'SLENDER NETTLE POLLEN', 'TALL NETTLE POLLEN', 'CALIFORNIA NETTLE POLLEN']",URTICA DIOICA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,URTICA DIOICA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Urtica%20dioica%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/3I9T68187H,"['MORUS ALBA POLLEN', 'MULBERRY POLLEN EXTRACT', 'MORUS TATARICA POLLEN', 'MULBERRY POLLEN', 'WHITE MULBERRY POLLEN', 'MORUS ALBA MULTICAULIS POLLEN', 'MORUS ALBA VAR. MULTICAULIS POLLEN']",MORUS ALBA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,MORUS ALBA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Morus%20alba%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/2A64U81OQ3,"['AILANTHUS ALTISSIMA POLLEN', 'AILANTHUS POLLEN', 'AILANTHUS GLANDULOSA POLLEN', 'TREE OF HEAVEN POLLEN', 'COPAL TREE POLLEN', 'TREE-OF-HEAVEN POLLEN']",AILANTHUS ALTISSIMA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,AILANTHUS ALTISSIMA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Ailanthus%20altissima%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/042SUA2DS9,"['PINUS PONDEROSA POLLEN', 'PACIFIC PONDEROSA PINE POLLEN', 'WESTERN YELLOW PINE POLLEN', 'ROCK PINE POLLEN', 'BLACKJACK PINE POLLEN', 'PINABETE POLLEN', 'PONDEROSA PINE POLLEN', 'BULL PINE POLLEN']",PINUS PONDEROSA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,PINUS PONDEROSA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Pinus%20ponderosa%20pollen,FEATURED,97553-47-4,,COMPOUND
https://drugs.ncats.io/drug/PYO4JR720Y,"['CARYA ILLINOINENSIS POLLEN', 'CARYA ILLINOINENSIS POLLEN [WHO-DD]', 'PECAN POLLEN']",CARYA ILLINOINENSIS POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,CARYA ILLINOINENSIS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Carya%20illinoinensis%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/62OII98F1T,"['MELALEUCA CITRINA POLLEN', 'CALLISTEMON LANCEOLATUS POLLEN', 'CRIMSON BOTTLEBRUSH POLLEN', 'BOTTLEBRUSH POLLEN']",,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,MELALEUCA CITRINA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Melaleuca%20citrina%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/UBW6O1H50I,"['IVA ANGUSTIFOLIA POLLEN', 'NARROWLEAF SUMPWEED POLLEN', 'NARROWLEAF MARSHELDER POLLEN']",IVA ANGUSTIFOLIA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,IVA ANGUSTIFOLIA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Iva%20angustifolia%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/544F8MEY0Y,"['JUNIPERUS ASHEI POLLEN', 'MOUNTAIN CEDAR POLLEN', 'ASHE JUNIPER POLLEN', 'ENEBRO DE MONTE POLLEN', 'MOUNTAIN CEDAR POLLEN EXTRACT', ""ASHE'S JUNIPER POLLEN"", 'JUNIPERUS SABINOIDES POLLEN']",JUNIPERUS ASHEI POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,JUNIPERUS ASHEI POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Juniperus%20ashei%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/M0G28FH9K1,"['SCHINUS MOLLE POLLEN', 'AMERICAN PEPPER POLLEN', 'ESCOBILLA POLLEN', 'FALSE PEPPER POLLEN', 'PERUVIAN PEPPERTREE POLLEN', 'PEPPERTREE POLLEN', 'PEPPER TREE POLLEN', 'MOLLE DEL PERU POLLEN']",SCHINUS MOLLE POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,SCHINUS MOLLE POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Schinus%20molle%20Pollen,FEATURED,94334-31-3,,COMPOUND
https://drugs.ncats.io/drug/IU0Z41653U,"['ULMUS PARVIFOLIA POLLEN', 'LACEBARK ELM POLLEN', 'ULMUS CHINENSIS POLLEN']",ULMUS PARVIFOLIA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,ULMUS PARVIFOLIA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Ulmus%20parvifolia%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/FB7IP650ET,"['PINUS CONTORTA POLLEN', 'SHORE PINE POLLEN', 'LODGEPOLE PINE POLLEN EXTRACT', 'TAMARACK PINE POLLEN', 'LODGEPOLE PINE POLLEN']",PINUS CONTORTA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,PINUS CONTORTA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Pinus%20contorta%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/A7IKY24TR7,"['AVENA SATIVA POLLEN', 'CULTIVATED OAT POLLEN EXTRACT', 'POLLENS - CULTIVATED FARM PLANTS, OAT AVENA SATIVA', 'OATS POLLEN', 'COMMON OAT POLLEN', 'CULTIVATED OAT POLLEN', 'AVENA HYBRIDA POLLEN', 'OAT POLLEN', 'WILD OATS POLLEN', 'AVENA BYZANTINA POLLEN', 'OATGRASS (COMMON) POLLEN', 'COMMON OATS POLLEN']",AVENA SATIVA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,AVENA SATIVA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Avena%20sativa%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/NX974IRT8E,"['MELALEUCA QUINQUENERVIA POLLEN', 'METROSIDEROS CORIACEA POLLEN', 'PAPERBARK TEATREE POLLEN', 'MELALEUCA MAIDENII POLLEN', 'METROSIDEROS ALBIDA POLLEN', 'METROSIDEROS QUINQUENERVIA POLLEN', 'PAPERBARK POLLEN', 'MELALEUCA SMITHII POLLEN', 'BOTTLE BRUSH TREE POLLEN', 'MELALEUCA POLLEN', 'PUNKTREE POLLEN']",MELALEUCA QUINQUENERVIA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,MELALEUCA QUINQUENERVIA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Melaleuca%20quinquenervia%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/1BV28146ZR,"['JUGLANS NIGRA POLLEN', 'BLACK WALNUT POLLEN', 'BLACK WALNUT POLLEN EXTRACT', 'WALLIA NIGRA POLLEN']",JUGLANS NIGRA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,JUGLANS NIGRA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Juglans%20nigra%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/Y2U5S5PF22,"['IVA ANNUA POLLEN', 'ANNUAL MARSH-ELDER POLLEN', 'IVA CILIATA POLLEN', 'IVA ANNUA VAR. ANNUA POLLEN', 'ROUGH MARSHELDER POLLEN EXTRACT', 'ROUGH MARSHELDER POLLEN', 'ANNUAL MARSHELDER POLLEN']",IVA ANNUA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,IVA ANNUA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Iva%20annua%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/1GH3WV23KH,"['AMARANTHUS PALMERI POLLEN', ""PALMER'S AMARANTH POLLEN"", 'CARELESSWEED POLLEN', 'PALMER AMARANTH POLLEN']",AMARANTHUS PALMERI POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,AMARANTHUS PALMERI POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Amaranthus%20palmeri%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/ZL5TV40C5Y,"['BETULA PENDULA POLLEN', 'WEEPING BIRCH POLLEN', 'SILVER BIRCH POLLEN', 'BETULA PENDULA POLLEN EXTRACT', 'BETULA ALBA VAR. PENDULA POLLEN', 'BETULA PENDULA POLLEN EXTRACT [WHO-DD]', 'EUROPEAN WHITE BIRCH POLLEN', 'BETULA PENDULA POLLEN [WHO-DD]']",BETULA PENDULA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,BETULA PENDULA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Betula%20pendula%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/13KFG30UBR,"['IVA AXILLARIS POLLEN', 'SMALLFLOWERED MARSHELDER POLLEN', 'MOUSEEAR POVERTYWEED POLLEN', 'POVERTY WEED POLLEN', 'LESSER MARSHELDER POLLEN', 'POVERTY WEED POLLEN EXTRACT', 'IVA POVERTY WEED POLLEN', 'POVERTYWEED POLLEN', 'POVERTY SUMPWEED POLLEN', 'DEER-ROOT POLLEN']",IVA AXILLARIS POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,IVA AXILLARIS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Iva%20axillaris%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/P6K070AR8V,"['ACER NEGUNDO POLLEN', 'MANITOBA MAPLE POLLEN', 'BOX ELDER POLLEN', 'CALIFORNIA BOXELDER POLLEN', 'NEGUNDO MEXICANUM POLLEN', 'BOXELDER POLLEN', 'ASHLEAF MAPLE POLLEN', 'RULAC TEXANA POLLEN', 'WESTERN BOXELDER POLLEN', 'BOXELDER MAPLE POLLEN', 'RULAC NEGUNDO POLLEN']",ACER NEGUNDO POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,ACER NEGUNDO POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Acer%20negundo%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/476DVV63WP,"['POPULUS DELTOIDES SUBSP. DELTOIDES POLLEN', 'COMMON COTTONWOOD POLLEN', 'EASTERN COTTONWOOD POLLEN', 'COTTONWOOD POLLEN', 'EASTERN COTTONWOOD POLLEN EXTRACT', 'POPULUS DELTOIDES [WHO-DD]']",,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,POPULUS DELTOIDES SUBSP. DELTOIDES POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Populus%20deltoides%20subsp.%20deltoides%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/RX18M46K8L,"['AMBROSIA PSILOSTACHYA POLLEN', 'WESTERN RAGWEED POLLEN', 'AMBROSIA CUMANENSIS POLLEN', 'AMBROSIA CALIFORNICA POLLEN', 'AMBROSIA RUGELII POLLEN', 'AMBROSIA CORONOPIFOLIA POLLEN', 'PERENNIAL RAGWEED POLLEN', 'CUMAN RAGWEED POLLEN']",AMBROSIA PSILOSTACHYA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,AMBROSIA PSILOSTACHYA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Ambrosia%20psilostachya%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/9LYI4RTZ52,"['MORUS RUBRA POLLEN', 'RED MULBERRY POLLEN EXTRACT', 'RED MULBERRY POLLEN']",MORUS RUBRA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,MORUS RUBRA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Morus%20rubra%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/E2B4Q4BXJG,"['TILIA AMERICANA POLLEN', 'AMERICAN BASSWOOD POLLEN']",TILIA AMERICANA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,TILIA AMERICANA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Tilia%20americana%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/93963RFO1P,"['BETULA NIGRA POLLEN', 'BETULA LANULOSA POLLEN', 'RIVER BIRCH POLLEN', 'BETULA RUBRA POLLEN', 'BETULA AMERICANA POLLEN']",BETULA NIGRA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,BETULA NIGRA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Betula%20nigra%20pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/57586C96ZL,"['PARKINSONIA FLORIDA POLLEN', 'CERCIDIUM TORREYANUM POLLEN', 'CERCIDIUM FLORIDUM SUBSP. FLORIDUM POLLEN', 'BLUE PALOVERDE POLLEN', 'PARKINSONIA TORREYANA POLLEN', 'BLUE PALO VERDE POLLEN', 'PALO VERDE POLLEN', 'CERCIDIUM FLORIDUM POLLEN']",PARKINSONIA FLORIDA POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,PARKINSONIA FLORIDA POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Parkinsonia%20florida%20Pollen,FEATURED,N/A,,COMPOUND
https://drugs.ncats.io/drug/644CZ16IR5,"['SOLIDAGO CANADENSIS POLLEN', 'CANADIAN GOLDENROD POLLEN', 'CANADA GOLDENROD POLLEN', 'COMMON GOLDENROD POLLEN']",SOLIDAGO CANADENSIS POLLEN,[],,,,,,,,,0,0,,0,1941.0,[],[],[],[],[],[],,SOLIDAGO CANADENSIS POLLEN,https://pubchem.ncbi.nlm.nih.gov/compound/Solidago%20canadensis%20pollen,FEATURED,96690-40-3,,COMPOUND
